ID,Ingreso,Compras_Mensuales,Gasto_Por_Compra,Productos_Por_Compra,Beneficios,,,,
1012297,152390.52,21,9372.5,139,40%,,,,
1012298,141934.96,22,8990.59,124,40%,,,,
1012299,155537.14,24,10291,131,40%,,,,
1012300,142122.98,21,8090.8,153,40%,,,,
1012301,140160.88,16,10911.72,132,50%,,,,
1012302,134187.22,18,8902.8,142,40%,,,,
1012303,141570.89,15,9734.44,163,40%,,,,
1012304,141189.14,8,9162.53,108,40%,,,,
1012305,142554.49,19,9668.51,113,40%,,,,
1012306,141928.08,22,9349.87,135,40%,,,,
1012307,140415.14,15,11290.69,160,50%,,,,
1012308,138024.52,15,9207.51,174,40%,,,,
1012309,144209.24,17,8749.71,157,40%,,,,
1012310,155478.08,24,8608.17,127,40%,,,,
1012311,141070.14,23,9327.34,99,40%,,,,
1012312,148762.81,22,9008.17,157,40%,,,,
1012313,111257.87,24,10161.44,142,40%,,,,
1012314,147701.26,21,9191.82,105,40%,,,,
1012315,138965.65,22,10479.04,149,40%,,,,
1012316,153271.39,16,9231.11,115,40%,,,,
1012317,135782.95,25,9028.81,130,40%,,,,
1012318,154327.78,22,6312.64,101,30%,,,,
1012319,132904.99,21,10328.31,152,40%,,,,
1012320,139727.58,25,11466.55,153,50%,,,,
1012321,126177.33,16,10423.34,119,40%,,,,
1012322,131830.28,22,10595.19,142,50%,,,,
1012323,136842.56,12,8735.55,121,40%,,,,
1012324,140019.83,25,9885.84,165,40%,,,,
1012325,141552.82,13,8385.92,138,40%,,,,
1012326,155823.58,17,9582.42,135,40%,,,,
1012327,136175.23,18,9209.84,123,40%,,,,
1012328,143979.39,14,11673.64,100,50%,,,,
1012329,164261.24,20,9802.72,190,40%,,,,
1012330,134438.83,9,10445.89,106,40%,,,,
1012331,154106.44,18,8394.94,166,40%,,,,
1012332,150274.07,19,11251.76,166,50%,,,,
1012333,159258.56,20,7976.68,143,40%,,,,
1012334,152078.55,17,9565.93,116,40%,,,,
1012335,148204.62,20,11017.14,115,50%,,,,
1012336,130967.05,27,11259.23,124,50%,,,,
1012337,140721.01,19,8270.31,134,40%,,,,
1012338,120652.07,17,11471.1,162,50%,,,,
1012339,142099.75,15,10319.04,147,40%,,,,
1012340,161124.92,21,7613.58,154,40%,,,,
1012341,135082.64,23,8801.87,106,40%,,,,
1012342,156667.33,19,9963.58,147,40%,,,,
1012343,139229.61,15,9017.49,130,40%,,,,
1012344,133149.41,20,8082.74,174,40%,,,,
1012345,139363.64,19,10469.5,130,40%,,,,
1012346,121653.92,19,8778.83,136,40%,,,,
1012347,135540.74,26,9570.37,111,40%,,,,
1012348,133356.78,16,9420.11,152,40%,,,,
1012349,136470.81,14,9244.07,144,40%,,,,
1012350,139189.9,19,8435.49,121,40%,,,,
1012351,154263.81,22,8810.13,134,40%,,,,
1012352,139717.73,23,9996.86,199,40%,,,,
1012353,134932.4,21,8311.51,131,40%,,,,
1012354,147356.32,18,8250.16,181,40%,,,,
1012355,147281.71,9,10114.06,101,40%,,,,
1012356,145080.07,19,9914.27,137,40%,,,,
1012357,158138.6,26,10561.85,146,50%,,,,
1012358,160886.04,26,10342.48,131,40%,,,,
1012359,143519.21,16,8482.28,194,40%,,,,
1012360,143651.02,21,7448.54,115,40%,,,,
1012361,136037.35,20,10229.85,166,40%,,,,
1012362,144629.98,19,8181.73,104,40%,,,,
1012363,140889.78,11,8758.83,179,40%,,,,
1012364,139132.59,22,9245.07,114,40%,,,,
1012365,134937.21,29,7914.92,108,40%,,,,
1012366,137222.39,21,7880.19,127,40%,,,,
1012367,146445.88,23,10727.6,155,50%,,,,
1012368,152788.02,22,10331.86,161,40%,,,,
1012369,120256.5,25,7900.24,144,40%,,,,
1012370,134569.61,13,8711.53,134,40%,,,,
1012371,136604.98,18,9050.96,145,40%,,,,
1012372,129680.44,23,10840.19,111,50%,,,,
1012373,140179.66,17,10393.48,150,40%,,,,
1012374,119854.02,18,7157.46,133,40%,,,,
1012375,125372.26,18,8989.09,156,40%,,,,
1012376,142171.72,16,9165.26,122,40%,,,,
1012377,145329.99,19,10310.78,152,40%,,,,
1012378,126545.28,13,9119.74,134,40%,,,,
1012379,154538.43,28,9428.61,132,40%,,,,
1012380,135940.34,21,9388.65,128,40%,,,,
1012381,160819.76,14,9063.84,154,40%,,,,
1012382,147324.22,14,10495.94,153,40%,,,,
1012383,140982.62,24,8585.51,79,40%,,,,
1012384,142257.75,23,10392.21,178,40%,,,,
1012385,151517.56,15,8989.43,173,40%,,,,
1012386,143289.24,19,8645.67,150,40%,,,,
1012387,145071.91,17,8593.36,109,40%,,,,
1012388,164353.86,10,10484.93,191,40%,,,,
1012389,128972,26,9041.43,156,40%,,,,
1012390,134083.94,17,9069.17,113,40%,,,,
1012391,140823.3,22,9803.09,143,40%,,,,
1012392,122850.09,19,10093.84,141,40%,,,,
1012393,137681.89,16,9637.09,99,40%,,,,
1012394,131230.54,15,9048.99,125,40%,,,,
1012395,156752.76,24,9289.19,121,40%,,,,
1012396,125879.9,8,10468.33,152,40%,,,,
1012397,141296.47,19,10449.05,155,40%,,,,
1012398,115929.15,26,9325.91,166,40%,,,,
1012399,123032.81,13,8867.67,130,40%,,,,
1012400,128822.4,18,10907.4,103,50%,,,,
1012401,149613.93,13,10115.22,113,40%,,,,
1012402,131885.4,20,9969.47,175,40%,,,,
1012403,132419.23,25,7495.4,165,40%,,,,
1012404,138803.56,22,10108.75,124,40%,,,,
1012405,147882,15,10944.15,202,50%,,,,
1012406,169405.06,25,9293.45,162,40%,,,,
1012407,131328.41,12,11855.46,133,50%,,,,
1012408,143150.5,16,9444.32,136,40%,,,,
1012409,152447.79,30,8142.64,104,40%,,,,
1012410,129375.35,21,8290.05,136,40%,,,,
1012411,135192.27,25,10627.2,131,50%,,,,
1012412,136484.2,16,10935.52,149,50%,,,,
1012413,137734.41,20,8600.04,176,40%,,,,
1012414,139266.11,24,9666.84,181,40%,,,,
1012415,149876.04,17,7474.66,115,40%,,,,
1012416,144987.55,23,10539.21,146,50%,,,,
1012417,146949.74,23,8828.25,166,40%,,,,
1012418,134071.83,17,8787,138,40%,,,,
1012419,149574.4,31,8810.5,142,40%,,,,
1012420,126481.82,18,9729.75,113,40%,,,,
1012421,154393.71,20,8373.69,149,40%,,,,
1012422,142649.36,25,11525.91,125,50%,,,,
1012423,118472.35,18,10462.58,118,40%,,,,
1012424,146920.17,25,9450.87,174,40%,,,,
1012425,141757.75,23,8042.69,109,40%,,,,
1012426,155546.8,24,9999.71,161,40%,,,,
1012427,150697.79,18,9504.4,116,40%,,,,
1012428,144589.96,22,11344.77,151,50%,,,,
1012429,128944.91,18,9705.32,137,40%,,,,
1012430,134711.52,21,10964.58,174,50%,,,,
1012431,133513.68,21,10444.13,113,40%,,,,
1012432,123920,13,9096.28,120,40%,,,,
1012433,133962.58,24,10409.65,169,40%,,,,
1012434,153008.36,15,9798.5,142,40%,,,,
1012435,125152.7,19,8969.97,127,40%,,,,
1012436,161919.9,20,9436.57,152,40%,,,,
1012437,138961.2,9,8793.23,118,40%,,,,
1012438,149655.74,9,8711.23,115,40%,,,,
1012439,151596.78,23,8940.53,146,40%,,,,
1012440,140891.4,21,10513.9,105,40%,,,,
1012441,136612.48,25,8679.63,120,40%,,,,
1012442,145193.06,16,8073.7,127,40%,,,,
1012443,128988.07,20,9588.55,138,40%,,,,
1012444,137094.38,21,8429.28,138,40%,,,,
1012445,147929.59,13,9377.41,127,40%,,,,
1012446,125678.85,13,8309.99,96,40%,,,,
1012447,140668.24,14,11344.47,138,50%,,,,
1012448,118386.12,19,10008.55,159,40%,,,,
1012449,131461.32,10,9967.22,131,40%,,,,
1012450,144385.92,16,10465.03,108,40%,,,,
1012451,166643.3,15,10435.21,154,40%,,,,
1012452,126000.12,29,10674.62,150,50%,,,,
1012453,124184.43,18,7413.65,147,40%,,,,
1012454,126759.69,22,11560.95,150,50%,,,,
1012455,134581.82,15,10934.47,142,50%,,,,
1012456,132980.5,23,9083.48,129,40%,,,,
1012457,119055.21,17,9444.43,169,40%,,,,
1012458,138758.74,24,10323.58,136,40%,,,,
1012459,135964.48,19,10383.93,66,40%,,,,
1012460,129669.32,19,8575.59,135,40%,,,,
1012461,127742.09,22,9057.16,136,40%,,,,
1012462,139171.42,17,9587.01,123,40%,,,,
1012463,123324.84,28,9987.88,122,40%,,,,
1012464,141863.19,21,8463.25,159,40%,,,,
1012465,146649.98,26,8708.12,183,40%,,,,
1012466,135809.74,20,10835.95,139,50%,,,,
1012467,137829.17,26,9907.89,149,40%,,,,
1012468,134742.19,21,8939.02,174,40%,,,,
1012469,133050.59,17,9098.73,141,40%,,,,
1012470,135137.36,16,9404.38,162,40%,,,,
1012471,120859.24,19,10209.84,139,40%,,,,
1012472,138751.25,11,8666.79,149,40%,,,,
1012473,137294.93,18,9267.96,122,40%,,,,
1012474,130533.83,19,9045.88,124,40%,,,,
1012475,128569.63,22,8937.11,114,40%,,,,
1012476,141654.02,21,9339.15,118,40%,,,,
1012477,128785.35,12,8822.71,137,40%,,,,
1012478,140582.88,18,10281.5,117,40%,,,,
1012479,149692.88,22,9187.38,167,40%,,,,
1012480,137807.25,16,8546.84,120,40%,,,,
1012481,131516.17,22,10254.06,119,40%,,,,
1012482,146624.73,14,9184.9,122,40%,,,,
1012483,142836.22,18,10547.9,135,50%,,,,
1012484,144799.89,15,9852.7,119,40%,,,,
1012485,138578.79,24,9480.9,169,40%,,,,
1012486,133547.96,24,8740.52,158,40%,,,,
1012487,130375.68,24,10177.44,162,40%,,,,
1012488,128212.2,27,10183.14,149,40%,,,,
1012489,148850.48,17,10797.61,118,50%,,,,
1012490,119714.61,17,8028.94,138,40%,,,,
1012491,151927.74,28,10402.18,133,40%,,,,
1012492,149305.66,28,10275.75,102,40%,,,,
1012493,135317.39,22,7343.18,138,40%,,,,
1012494,125528.99,26,10525.72,120,50%,,,,
1012495,142011.07,20,9652.21,164,40%,,,,
1012496,121780.62,34,7725.74,156,40%,,,,
1012497,135884.06,17,8585.24,114,40%,,,,
1012498,149821.99,22,9407.66,174,40%,,,,
1012499,131325.91,16,8463.62,144,40%,,,,
1012500,149478.37,12,7494.25,166,40%,,,,
1012501,122441.01,19,9231,122,40%,,,,
1012502,141835.29,19,10796.14,119,50%,,,,
1012503,146089.5,25,9238.38,132,40%,,,,
1012504,136059.18,16,8740.29,128,40%,,,,
1012505,155966.62,15,9672.42,131,40%,,,,
1012506,143426.05,21,9943.06,121,40%,,,,
1012507,137381.37,25,8550.78,105,40%,,,,
1012508,154176.22,23,11962.48,155,50%,,,,
1012509,138624.27,22,10196.4,170,40%,,,,
1012510,138993.13,21,8863.17,138,40%,,,,
1012511,149456.99,26,10651.1,117,50%,,,,
1012512,147814.82,23,9245.92,139,40%,,,,
1012513,139978.3,26,7836.94,108,40%,,,,
1012514,145602.91,20,8830.34,127,40%,,,,
1012515,139571.22,9,7842.27,152,40%,,,,
1012516,132719.93,20,7788.47,147,40%,,,,
1012517,125798.8,30,10218.47,135,40%,,,,
1012518,137574.55,18,8619.14,147,40%,,,,
1012519,157791.4,21,8304.4,176,40%,,,,
1012520,141825.29,16,8434.3,120,40%,,,,
1012521,132695.31,13,8475.17,135,40%,,,,
1012522,148184.48,23,10736.57,130,50%,,,,
1012523,127203.84,17,11919.46,154,50%,,,,
1012524,156886.88,16,9961.13,140,40%,,,,
1012525,121567.88,29,7864.05,187,40%,,,,
1012526,135239.38,18,11046.86,149,50%,,,,
1012527,133222.96,21,9389.57,171,40%,,,,
1012528,153013.46,30,10688.83,144,50%,,,,
1012529,128767.61,21,11433.72,128,50%,,,,
1012530,136135.85,19,9645.07,177,40%,,,,
1012531,149148.52,16,9137.59,129,40%,,,,
1012532,150791.52,27,10057.57,150,40%,,,,
1012533,133990.96,25,11519.28,107,50%,,,,
1012534,136531.65,28,10131.83,125,40%,,,,
1012535,160673.92,26,9404.88,140,40%,,,,
1012536,133153.28,21,9268.09,152,40%,,,,
1012537,129170.38,16,11904.8,125,50%,,,,
1012538,126675.87,11,10918.04,139,50%,,,,
1012539,133228.67,21,9217.86,139,40%,,,,
1012540,131433.31,17,9034.69,152,40%,,,,
1012541,127083.04,17,10325.34,158,40%,,,,
1012542,128852.03,18,9923.77,171,40%,,,,
1012543,127811.92,26,10205.93,152,40%,,,,
1012544,132720.78,19,8631.43,140,40%,,,,
1012545,126307.67,18,9278.15,132,40%,,,,
1012546,142461.93,17,11621.44,126,50%,,,,
1012547,127759.44,23,9465.45,136,40%,,,,
1012548,150411.38,21,8302.8,148,40%,,,,
1012549,146591.31,20,12428.48,151,50%,,,,
1012550,146686.29,14,10519.71,127,50%,,,,
1012550,146686.29,14,10519.71,168,50%,,,,
1012551,134954.4,14,10730.85,107,50%,,,,
1012552,153026.72,23,11363.85,176,50%,,,,
1012553,127248.82,24,9772.91,146,40%,,,,
1012554,128813.18,26,10453.83,194,40%,,,,
1012555,151011.44,13,9917.99,134,40%,,,,
1012556,148469.2,19,7483.92,165,40%,,,,
1012557,142623.36,24,9651.11,136,40%,,,,
1012558,156824.04,22,7802.02,121,40%,,,,
1012559,117513.41,17,8276.4,122,40%,,,,
1012560,135844.97,22,9645.96,138,40%,,,,
1012561,131832.73,23,10056.3,160,40%,,,,
1012562,148844.73,9,8808.22,140,40%,,,,
1012563,135607.01,10,7889.62,169,40%,,,,
1012564,153528.48,26,9983.2,133,40%,,,,
1012565,129336.97,21,11434.46,164,50%,,,,
1012566,141701.95,18,8509.91,161,40%,,,,
1012567,145410.34,21,8074.44,162,40%,,,,
1012568,140039.33,19,8312.85,125,40%,,,,
1012569,146129.18,24,8129,166,40%,,,,
1012570,130968.69,23,9404.94,140,40%,,,,
1012571,139616.86,22,9222.05,142,40%,,,,
1012572,140944.54,19,10909.65,155,50%,,,,
1012573,151210.14,18,10633.41,96,50%,,,,
1012574,160389.07,22,11695.4,143,50%,,,,
1012575,145597.32,21,7075.44,119,40%,,,,
1012576,138759.62,25,9605.8,139,40%,,,,
1012577,148317.52,24,9357.62,122,40%,,,,
1012578,122024.75,24,9482.96,136,40%,,,,
1012579,147569.53,28,8660.58,79,40%,,,,
1012580,142003.96,26,9968.27,154,40%,,,,
1012581,140830.76,23,8878.09,119,40%,,,,
1012582,126632.67,17,11333.36,107,50%,,,,
1012583,142598.09,12,9887.76,148,40%,,,,
1012584,142597.24,15,9340.7,92,40%,,,,
1012585,131765.27,22,10272.31,156,40%,,,,
1012586,139706.01,16,9591.42,142,40%,,,,
1012587,146532.26,23,10131.51,128,40%,,,,
1012588,138656.78,23,9502.04,178,40%,,,,
1012589,140151.66,20,10099.89,126,40%,,,,
1012590,135305.62,26,6895.35,156,40%,,,,
1012591,142108.92,22,9536.81,136,40%,,,,
1012592,124917.07,14,8491.62,91,40%,,,,
1012593,113743.67,25,8921.94,168,40%,,,,
1012594,161894.05,15,8988.46,165,40%,,,,
1012595,135561.68,24,10539.1,182,50%,,,,
1012596,135620.1,23,8040.26,135,40%,,,,
1012597,140795.26,18,9652.72,169,40%,,,,
1012598,151218.41,15,9137.87,145,40%,,,,
1012599,145978.61,22,10056.79,130,40%,,,,
1012600,134881,15,9828.05,180,40%,,,,
1012601,153330.2,23,11239.3,134,50%,,,,
1012602,126591.24,19,10029.96,129,40%,,,,
1012603,143562.84,32,8843.37,131,40%,,,,
1012604,140200.06,28,9028.45,151,40%,,,,
1012605,118576.42,17,9083.74,118,40%,,,,
1012606,135799.11,12,9912.23,129,40%,,,,
1012607,145935.23,24,8707.77,175,40%,,,,
1012608,143462.29,16,7754.97,105,40%,,,,
1012609,139015.1,22,10666.91,144,50%,,,,
1012610,157730.81,22,9350.76,99,40%,,,,
1012611,147113.76,18,8683.91,133,40%,,,,
1012612,157288.46,16,11298.15,191,50%,,,,
1012613,135010.35,18,8134.25,147,40%,,,,
1012614,146788.66,27,10881.99,96,50%,,,,
1012615,154357.46,26,9541.32,130,40%,,,,
1012616,137690.45,24,10203.85,145,40%,,,,
1012617,134653.41,25,10860.64,153,50%,,,,
1012618,115594.59,8,8483.39,151,40%,,,,
1012619,132117.99,17,9449.18,125,40%,,,,
1012620,121083.29,25,9594.31,137,40%,,,,
1012621,126726.22,21,10440.77,122,40%,,,,
1012622,140044.17,17,10737.27,171,50%,,,,
1012623,133251.72,14,8024.6,119,40%,,,,
1012624,129539.9,22,8645.44,141,40%,,,,
1012625,135792.59,19,8567.28,146,40%,,,,
1012626,147914.42,25,9983.2,151,40%,,,,
1012627,146823.28,16,9185.43,166,40%,,,,
1012628,123366.53,32,8556.02,119,40%,,,,
1012629,164388.69,19,9314.33,144,40%,,,,
1012630,129440.17,19,8979.19,153,40%,,,,
1012631,149089.96,29,7593.44,115,40%,,,,
1012632,141144.36,15,8635.59,96,40%,,,,
1012633,154972.12,24,9545.47,153,40%,,,,
1012634,143073.69,24,10158.94,158,40%,,,,
1012635,143928.52,22,9204.66,115,40%,,,,
1012636,142516.85,19,9407.98,132,40%,,,,
1012637,139450.59,7,9438.5,147,40%,,,,
1012638,135959.34,18,8129.41,138,40%,,,,
1012639,144245.36,33,8531.27,147,40%,,,,
1012640,143589.67,21,8608.54,107,40%,,,,
1012641,121751.06,20,12206.31,135,50%,,,,
1012642,138642.92,20,8524.26,120,40%,,,,
1012643,124311.95,21,8586.39,138,40%,,,,
1012644,159033.23,14,10361.87,149,40%,,,,
1012645,148179.07,21,9376.75,164,40%,,,,
1012646,129472.46,21,8440.43,138,40%,,,,
1012647,146365.27,19,8943.73,173,40%,,,,
1012648,142187.36,23,7919.29,97,40%,,,,
1012649,135870.26,11,9590.84,160,40%,,,,
1012650,149570.06,17,11471.21,132,50%,,,,
1012651,130788.23,24,8016.48,87,40%,,,,
1012652,144509.93,17,8853.68,180,40%,,,,
1012653,135765.92,14,11553.93,86,50%,,,,
1012654,125941.39,26,10530.6,116,50%,,,,
1012655,142991.87,16,10983.25,131,50%,,,,
1012656,153426.07,17,9071.15,124,40%,,,,
1012657,149672.02,20,8858.35,190,40%,,,,
1012658,146698.29,20,11116.55,177,50%,,,,
1012659,144214.93,19,9682.44,138,40%,,,,
1012660,157180.11,25,9933.17,115,40%,,,,
1012661,144784.38,17,9316.22,159,40%,,,,
1012662,139047,12,8645.84,103,40%,,,,
1012663,132315.11,17,10799.66,81,50%,,,,
1012664,131632.58,19,11450.19,84,50%,,,,
1012665,161879.95,20,10021.52,116,40%,,,,
1012666,142543.79,13,11861.31,100,50%,,,,
1012667,135460.71,15,10015.75,109,40%,,,,
1012668,140945.7,14,8159.2,157,40%,,,,
1012669,150358.35,16,10279.18,171,40%,,,,
1012670,137299.02,18,10161.8,134,40%,,,,
1012671,152177.35,29,9138.92,133,40%,,,,
1012672,127786.19,21,7824.24,122,40%,,,,
1012673,142981.17,15,9835.38,125,40%,,,,
1012674,123462.8,17,9072.63,158,40%,,,,
1012675,134900.84,23,7386.4,149,40%,,,,
1012676,126036.23,21,9117.77,142,40%,,,,
1012677,133619.93,17,10095.65,160,40%,,,,
1012678,128654.01,11,11249.26,107,50%,,,,
1012679,136577.97,20,9548.79,123,40%,,,,
1012680,122450.67,18,8376.2,163,40%,,,,
1012681,146035.47,18,9066.04,169,40%,,,,
1012682,143700.02,23,8594.13,186,40%,,,,
1012683,144722.1,16,12330.08,127,50%,,,,
1012684,129660.24,26,9778.19,154,40%,,,,
1012685,143733.24,25,10570.68,175,50%,,,,
1012686,132724.84,16,10503.7,115,40%,,,,
1012687,121702.51,13,9698.04,155,40%,,,,
1012688,141212.45,17,8566.28,109,40%,,,,
1012689,137396.77,20,8317.01,124,40%,,,,
1012690,130902.72,24,9613.74,139,40%,,,,
1012691,128213.04,19,8981.25,127,40%,,,,
1012692,145447.34,12,8727.26,126,40%,,,,
1012693,155295.18,20,10208.72,136,40%,,,,
1012694,145892.43,20,8959.58,107,40%,,,,
1012695,144653.51,22,7902.05,156,40%,,,,
1012696,141725.99,21,8003.26,125,40%,,,,
1012697,138122.42,17,7971.56,181,40%,,,,
1012698,153230.74,19,7823.86,110,40%,,,,
1012699,164588.54,17,9605.94,131,40%,,,,
1012700,151913.83,23,10412.87,140,40%,,,,
1012701,139992.97,22,11148.36,155,50%,,,,
1012702,128488.04,19,8196.41,125,40%,,,,
1012703,149417.55,15,9783.84,127,40%,,,,
1012704,135053.66,21,10228.71,142,40%,,,,
1012705,133343.4,21,8723.11,158,40%,,,,
1012706,154018.2,20,8989.5,195,40%,,,,
1012707,137702.12,19,11495.73,159,50%,,,,
1012708,146713.46,14,10510.07,109,40%,,,,
1012709,145321.58,20,11301.89,143,50%,,,,
1012710,143771.13,22,7939.43,134,40%,,,,
1012711,152271.16,16,8789.77,149,40%,,,,
1012712,151896.7,21,11105.93,146,50%,,,,
1012713,130446.58,27,11441.29,149,50%,,,,
1012714,154818.34,21,7911.95,209,40%,,,,
1012715,147854.89,19,8077.29,120,40%,,,,
1012716,149371.84,28,8718.14,159,40%,,,,
1012717,139414.8,16,9590.71,142,40%,,,,
1012718,156742.85,18,7516.26,175,40%,,,,
1012719,135037.75,22,8351.22,140,40%,,,,
1012720,139850.52,25,10455.03,138,40%,,,,
1012721,133677.7,25,9683.19,160,40%,,,,
1012722,128746.78,17,10270.33,130,40%,,,,
1012723,134787.65,17,9008.19,226,40%,,,,
1012724,147745.51,13,10371.35,119,40%,,,,
1012725,143327.63,27,8426.7,123,40%,,,,
1012726,128792.92,26,9853.53,120,40%,,,,
1012727,145574.95,15,9510.16,155,40%,,,,
1012728,152724.65,15,10246.3,102,40%,,,,
1012729,130627.04,26,9422.34,120,40%,,,,
1012730,153929.86,20,11597.74,119,50%,,,,
1012731,163553.42,17,7585.33,123,40%,,,,
1012732,149563.29,19,8696,127,40%,,,,
1012733,154768.55,26,9646.89,145,40%,,,,
1012734,119991.18,17,11255.1,104,50%,,,,
1012735,149692.15,13,8458.92,135,40%,,,,
1012736,131942.79,22,9678.82,120,40%,,,,
1012737,137030.45,20,10905.13,131,50%,,,,
1012738,122690.02,29,7717.61,169,40%,,,,
1012739,130612.6,17,8465.06,143,40%,,,,
1012740,129447.39,9,8166.58,117,40%,,,,
1012741,132092.94,21,9895.01,152,40%,,,,
1012742,149768.42,23,9229.2,139,40%,,,,
1012743,155397.86,25,9645.29,151,40%,,,,
1012744,142286.76,14,10031.49,152,40%,,,,
1012745,157591.14,24,10305.56,125,40%,,,,
1012746,130908.97,19,10147.84,67,40%,,,,
1012747,138663.3,15,10374.96,121,40%,,,,
1012748,132812.9,13,9590.3,134,40%,,,,
1012749,150642.32,18,10531.98,136,50%,,,,
1012750,144302.45,14,9941.23,133,40%,,,,
1012751,157890.14,22,8817.94,142,40%,,,,
1012752,137130.75,27,8248.98,172,40%,,,,
1012753,143757.51,14,9559.9,140,40%,,,,
1012754,130269.47,23,9993.4,170,40%,,,,
1012755,140912.12,18,10055.03,140,40%,,,,
1012756,136993.05,21,9290.5,179,40%,,,,
1012757,136712.04,23,10404.06,105,40%,,,,
1012758,146071.28,18,9218.55,165,40%,,,,
1012759,127785.58,13,9573.86,111,40%,,,,
1012760,150709.39,21,9377.94,127,40%,,,,
1012761,130502.8,30,8626.05,103,40%,,,,
1012762,140226.86,11,8694.37,116,40%,,,,
1012763,122940.9,21,9460.11,173,40%,,,,
1012764,116117.88,18,9543.83,154,40%,,,,
1012765,121260.29,35,10893.42,153,50%,,,,
1012766,133035.56,22,9142.45,132,40%,,,,
1012767,142368.66,25,10218.63,116,40%,,,,
1012768,140062.06,16,9927.33,83,40%,,,,
1012769,131928.7,18,10045.88,146,40%,,,,
1012770,149768.82,11,10937.98,157,50%,,,,
1012771,148072.48,21,9292.3,123,40%,,,,
1012772,140259.58,16,9900.63,146,40%,,,,
1012773,139630.68,17,9699.45,143,40%,,,,
1012774,125248.53,14,9523.89,142,40%,,,,
1012775,130798.43,22,8931.26,152,40%,,,,
1012776,126072.19,16,9897.56,119,40%,,,,
1012777,153242.25,23,10129.09,94,40%,,,,
1012778,145440.07,21,10238.82,156,40%,,,,
1012779,147931.88,27,9203.12,175,40%,,,,
1012780,153131.83,19,7711.26,111,40%,,,,
1012781,153362.67,18,9335.66,149,40%,,,,
1012782,139556.22,25,9694.44,185,40%,,,,
1012783,142474.09,22,9228.34,130,40%,,,,
1012784,139528.68,31,10340.69,119,40%,,,,
1012785,143707.46,17,8934.49,116,40%,,,,
1012786,140932.81,8,11654.71,144,50%,,,,
1012787,148259.03,22,9705.08,124,40%,,,,
1012788,127686.12,16,10826.09,171,50%,,,,
1012789,134645.92,28,10138.61,110,40%,,,,
1012790,137728.21,18,9477.31,112,40%,,,,
1012791,138858.7,23,9510,112,40%,,,,
1012792,143447.98,14,8829.93,176,40%,,,,
1012793,123406.72,23,8973.34,160,40%,,,,
1012794,145355.41,24,9612.54,211,40%,,,,
1012795,136788.81,12,9942.92,167,40%,,,,
1012796,135731.49,19,9631.37,138,40%,,,,
1012797,139585.27,19,9733.07,152,40%,,,,
1012798,131766.45,13,9436,110,40%,,,,
1012799,140181.76,20,9229.89,135,40%,,,,
1012800,136795.74,24,9162.85,180,40%,,,,
1012801,143466.01,14,9623.26,110,40%,,,,
1012802,135869,14,9950.14,108,40%,,,,
1012803,154432.94,26,9613,164,40%,,,,
1012804,129953.49,18,9969.51,144,40%,,,,
1012805,149775.49,20,9062.65,131,40%,,,,
1012806,151885.2,14,9279.51,154,40%,,,,
1012807,147984.18,19,9490.22,172,40%,,,,
1012808,133315.27,17,10459.03,108,40%,,,,
